,county,price,house_type,house_address
10179,kildare,287500, Detached House,"Type K, The Paddocks, Station Road, Newbridge, Co. Kildare"
10180,kildare,699000, Detached House,"Twin Gables, Kellystown, Leixlip, Co. Kildare"
10181,kildare,730000, Detached House,"1 St John's Park South, St John's Grove, Johnstown, Naas, Co. Kildare"
10182,kildare,345000, Semi-Detached House,"15 Ridgewood Manor, Kildare, Co. Kildare"
10183,kildare,485000, Detached House,"Finlay Park, Naas, Co. Kildare"
10184,kildare,875000, Detached House,"Ballintogher Stud, Monasterevin, Co. Kildare"
10185,kildare,390000, Semi-Detached House,"Finlay Park Naas, Naas, Co. Kildare"
10186,kildare,350000, Detached House,"Ballyvass, Castledermot, Co. Kildare"
10187,kildare,970000, Detached House,"Alderbirch on c. 8.209 Acres, Clownings, Newbridge, Co. Kildare"
10188,kildare,490000, Detached House,"Knockavilla Lodge & c.6acres, Pollardstown, The Curragh, Co. Kildare"
10189,kildare,475000, Detached House,"Bridestream, Kilcock, Co. Kildare"
10190,kildare,380000, Semi-Detached House,"Type G9 4 Bed Semi-detached, The Riverside at Ryebridge, Kilcock, Co. Kildare"
10191,kildare,495000, Semi-Detached House,"4/5 Bed Homes The Easton, Westfield, Green Lane, E, Leixlip, Co. Kildare"
10192,kildare,445000, Semi-Detached House,"4 Bed Homes Castletown, Westfield, Green Lane, Eas, Leixlip, Co. Kildare"
10193,kildare,450000, Detached House,"Keeloge, Rathangan, Co. Kildare"
10194,kildare,460000, Detached House,"Belltree, Mooretown, Rathcoffey, Clane, Co. Kildare"
10195,kildare,595000, Detached House,"Sonas, Kilmoney South, Rathangan, Newbridge, Co. Kildare"
10196,kildare,445000, Semi-Detached House,"The Castletown - 4 Bedroom Homes, Westfield, Leixlip, Co. Kildare"
10197,kildare,295000, Detached House,"Killina, Carbury, Co. Kildare"
10198,kildare,200000, Detached House,"35 Ardreigh Walk, Athy, Co. Kildare"
10199,kildare,455000, Semi-Detached House,"House Type A, Castlewellan Park, Celbridge, Co. Kildare"
10200,kildare,480000, Detached House,"Sunnymeade,Turnings, Straffan, Co. Kildare"
10201,kildare,185000, Semi-Detached House,"Gorteenvacan, Castledermot, Co. Kildare"
10202,kildare,420000, Semi-Detached House,"62 The Green, Moyglare Hall, Maddenstown, Co. Kildare"
10203,kildare,239950, Semi-Detached House,"Temple Mills, Rathangan, Co. Kildare"
10204,kildare,900000, Detached House,"Griesemount House on c. 3.5 Acres, Ballitore, Co. Kildare"
10205,kildare,285000, Semi-Detached House,"3 bed Semi Detached, Millstream Court, Kilcullen, Kilcullen, Co. Kildare"
10206,kildare,250000, End of Terrace House,"75 Millfield Manor, Newbridge, Co. Kildare"
10207,kildare,265000, Detached House,"3 Ballyshannon, Derrinturn, Co. Kildare"
10208,kildare,375000, Semi-Detached House,"SD, Kilheale Manor, View, Kill, Co. Kildare"
10209,kildare,375000, Detached House,"6 Oldtown Lawns, Naas, Co. Kildare"
10210,kildare,595000, Detached House,"Clogheraun Brook, Staplestown, Donadea, Co. Kildare"
10211,kildare,299000, Detached House,"Longridge Lodge, Carbury, Co. Kildare"
10212,kildare,470000, Detached House,"House Type B, Caragh Heights, Caragh, Naas, Co. Kildare"
10213,kildare,999950, Detached House,"Rosemount House, 3 Cluain Lara, Two-Mile-House, Naas, Co. Kildare"
10214,kildare,385000, Detached House,"Oak Glebe Kildare, Newbridge, Co. Kildare"
10215,kildare,420000, Detached House,"The Oak, Hawthorn Manor, Brockagh, Coill Dubh, Co. Kildare"
10216,kildare,410000, Detached House,"The Elm, Hawthorn Manor, Brockagh, Coill Dubh, Co. Kildare"
10217,kildare,420000, Detached House,"The Oak, Hawthorn Manor, Brockagh, Hawthorn Manor, Hawthorn Manor, Brockagh, Coill Dubh, Co. Kildare"
10218,kildare,290000, Detached House,"Grangehiggin, Kilmeague, Naas, Co. Kildare"
10219,kildare,385000, Detached House,"Oak Glebe, Rathbride Road, Kildare, Co. Kildare"
10220,kildare,290000, Semi-Detached House,"House Type B, Ridgewood Manor, Melitta Road, The Curragh, Co. Kildare"
10221,kildare,297500, Semi-Detached House,"C, Ridgewood Manor, Melitta Road, The Curragh, Co. Kildare"
10222,kildare,315000, Detached House,"C1, Ridgewood Manor, Melitta Road, The Curragh, Co. Kildare"
10223,kildare,315000, Semi-Detached House,"F3, Ridgewood Manor, Melitta Road, The Curragh, Co. Kildare"
10224,kildare,490000, Detached House,"St. Itas, Butterstream, Clane, Co. Kildare"
10225,kildare,240000, Detached House,"Carna, Suncroft, Co. Kildare"
10226,kildare,500000, Detached House,"Millerstown, Kilcock, Co. Kildare"
10227,kildare,385000, Semi-Detached House,"Millerstown, Kilcock, Co. Kildare"
10228,kildare,215000, Terraced House,"11 Cois Caislean, Nurney, Co. Kildare"
10229,kildare,280000, Detached House,"44 Rheban Manor, Athy, Co. Kildare"
10230,kildare,465000, Detached House,"Type G5 - 4 Bed Detached, The Riverside at Ryebridge, Kilcock, Co. Kildare"
10231,kildare,350000, Detached House,"Station Road, Portarlington, Monasterevin, Co. Kildare"
10232,kildare,470000, Detached House,"Grenaa, Brannockstown, Naas, Co. Kildare"
10233,kildare,525000, Detached House,"Kamienia, Downings, Prosperous, Co. Kildare"
10234,kildare,265000, Semi-Detached House,"3 Bed Terraced, Millstream Court, Kilcullen, Kilcullen, Co. Kildare"
10235,kildare,240000, Semi-Detached House,"2 Bed Semi Detached House, Millstream Court, Kilcullen, Kilcullen, Co. Kildare"
10236,kildare,460000, Detached House,"4 Bedroom Detached Homes, Stoneleigh, Craddockstow, Naas, Co. Kildare"
10237,kildare,138000, Detached House,"Bo Choill Road, Maganey, Co. Kildare"
10238,kildare,450000, Detached House,"Beechlawn Stables and Residence, Blackmillar, The Curragh, Co. Kildare"
10239,kildare,275000, Semi-Detached House,"3 Bed Semi Detached House, Oaktree, Tully Road, Kildare, Co. Kildare"
10240,kildare,450000, Detached House,"House Type A, Caragh Heights, Caragh, Naas, Co. Kildare"
10241,kildare,399000, Detached House,"Carrick, Carbury, Co. Kildare"
10242,kildare,650000, Detached House,"Cappagh, Kilcock, Co. Kildare"
10243,kildare,335000, Semi-Detached House,"Type B1 - 3 Bed Semi-detached, The Riverside at Ryebridge, Kilcock, Co. Kildare"
10244,kildare,369000, Semi-Detached House,"4 Bed Semi-detached Primrose Square, Primrose Garden, Naas, Co. Kildare"
10245,kildare,295000, Detached House,"Ballyshannon, Kilcullen, Co. Kildare"
10246,kildare,1100000, Detached House,"River House, Newbridge, Co. Kildare"
10247,kildare,1100000, Detached House,"River House, Barrettstown, Newbridge, Co. Kildare"
10248,kildare,282500, Semi-Detached House,"3 bed semi detached house, Oaktree, Tully Road, Kildare, Co. Kildare"
10249,kildare,629000, Detached House,"Twin Paddocks, Long Road, Rathcoffey, Co. Kildare"
10250,kildare,499000, Detached House,"Kilmurray House, Kilmurray, Johnstownbridge, Co. Kildare"
10251,kildare,750000, Detached House,"LADYCASTLE, K CLUB, Straffan, Co. Kildare"
10252,kilkenny,495000, Detached House,"NO 10 Loreto Park, Kilkenny, Co. Kilkenny"
10253,kilkenny,350000, Detached House,"The Crescent, Shellumsrath, Callan Road, Kilkenny, Co. Kilkenny"
10254,kilkenny,450000, Detached House,"15 The Grove, Weir View, Castlecomer Road, Kilkenny, Co. Kilkenny"
10255,kilkenny,345000, Detached House,"19 St.Patricks Gate, Outrath Road, Loughboy, Kilkenny, Co. Kilkenny"
10256,kilkenny,495000, Detached House,"5 Cashel Downs, Waterford Road, Kilkenny, Co. Kilkenny"
10257,kilkenny,550000, Detached House,"NO 25 The Weir, Kilkenny, Co. Kilkenny"
10258,kilkenny,250000, Semi-Detached House,"NO 20 Burrells Walk, College Park, Kilkenny, Co. Kilkenny"
10259,kilkenny,400000, Detached House,"26 Clarnwood, Freshford Road, Kilkenny, Co. Kilkenny"
10260,kilkenny,420000, Detached House,"The Bungalow, Castlecomer Road, Kilkenny, Co. Kilkenny"
10261,kilkenny,190000, Semi-Detached House,"'Ath' Stuin, Main Street, Stoneyford, Co. Kilkenny"
10262,kilkenny,250000, End of Terrace House,"NO 30 Michael Street, Kilkenny, Co. Kilkenny"
10263,kilkenny,390000, Detached House,"NO 4A Cashel Lawns, Kilkenny, Co. Kilkenny"
10264,kilkenny,595000, Detached House,"Rathsnagadan Lodge, The Rower, Inistioge, Co. Kilkenny"
10265,kilkenny,285000, Detached House,"Lismatigue, Hugginstown, Co. Kilkenny"
10266,kilkenny,250000, Semi-Detached House,"NO 84 Melville Heights, Kilkenny, Co. Kilkenny"
10267,kilkenny,299000, Detached House,"Ballygorteen, Castlewarren, Co. Kilkenny"
10268,kilkenny,205000, End of Terrace House,"185 Robertshill, Circular Road, Kilkenny, Co. Kilkenny"
10269,kilkenny,259000, Detached House,"Forge Road, Narrabane, Kilmacow, Co. Kilkenny"
10270,kilkenny,345000, Detached House,"Annamult Road, Bennettsbridge, Co. Kilkenny"
10271,kilkenny,185000, Detached House,"Carrick Road, Kilmoganny, Co. Kilkenny"
10272,kilkenny,150000, Terraced House,"NO 5 Bohercrussia Street, Freshford, Co. Kilkenny"
10273,kilkenny,195000, End of Terrace House,"Main Street, Kilkenny, Co. Kilkenny"
10274,kilkenny,225000, Terraced House,"Green Street, Callan, Co. Kilkenny"
10275,kilkenny,215000, Semi-Detached House,"Berkley Lawns, Thomastown, Co. Kilkenny"
10276,kilkenny,185000, Semi-Detached House,"8 The Meadows, Piltown, Co. Kilkenny"
10277,kilkenny,325000, Detached House,"Ballynamorahan, Kilmacow, Co. Kilkenny"
10278,kilkenny,275000, Detached House,"52 Friary Walk, Callan, Co. Kilkenny"
10279,kilkenny,235000, Semi-Detached House,"48 The Fairways, Old Golf Links Road, Kilkenny, Co. Kilkenny"
10280,kilkenny,375000, Semi-Detached House,"17 The Green, Ayrfield, Granges Road, Kilkenny, Co. Kilkenny"
10281,kilkenny,280000, Semi-Detached House,"12 Haltigan Terrace,Waterford Road, Kilkenny, Co. Kilkenny"
10282,kilkenny,235000, Detached House,"24 Pococke Valley, Kilkenny, Co. Kilkenny"
10283,kilkenny,595000, Detached House,"2 Glendine Woods,Ballyfoyle Road, Glendine, Co. Kilkenny"
10284,kilkenny,175000, Detached House,"Clogga, Mooncoin, Co. Kilkenny"
10285,kilkenny,165000, Detached House,"Mooneen, Graiguenamanagh, Co. Kilkenny"
10286,kilkenny,275000, Detached House,"Kearney Bay, Glenmore, Co. Kilkenny"
10287,kilkenny,185000, Semi-Detached House,"21 Lintown Grove, Johnswell Road, Kilkenny, Co. Kilkenny"
10288,kilkenny,350000, Detached House,"26 Burgess Court, Kells, Co. Kilkenny"
10289,kilkenny,325000, Detached House,"Sunnyridge, Listerlin, Co. Kilkenny"
10290,kilkenny,170000, Terraced House,"10 Lintown Place, Johnswell Road, Kilkenny, Co. Kilkenny"
10291,kilkenny,350000, Semi-Detached House,"24 Greenfields, Freshford Road, Kilkenny, Co. Kilkenny"
10292,kilkenny,210000, Semi-Detached House,"Friary Walk, Callan, Co. Kilkenny"
10293,kilkenny,330000, Detached House,"Ballinacurra, Kilmacow, Via Waterford, Ferrybank, Co. Kilkenny"
10294,kilkenny,120000, End of Terrace House,"West Street, Callan, Co. Kilkenny"
10295,kilkenny,270000, Detached House,"Briarwood, Slieverue, Co. Kilkenny"
10296,kilkenny,199000, Semi-Detached House,"8 Slieverue Village,The Bullring, Slieverue, Co. Kilkenny"
10297,kilkenny,175000, Semi-Detached House,"No 27 Oakhill, Castlecomer, Co. Kilkenny, Castlecomer, Co. Kilkenny"
10298,kilkenny,245000, Semi-Detached House,"21 Burrells Walk, College Park, Kilkenny, Co. Kilkenny"
10299,kilkenny,270000, Semi-Detached House,"61 Marble Crest Kilkenny, Kilkenny, Co. Kilkenny"
10300,kilkenny,195000, Semi-Detached House,"No. 14 Hollybank Crescent, Clongowen, Waterford Road, Kilkenny, Co. Kilkenny"
10301,kilkenny,325000, End of Terrace House,"Kiltown, Castlecomer, Co. Kilkenny"
10302,kilkenny,312000, Semi-Detached House,"6 Beech Park, Castle Road, Kilkenny, Co. Kilkenny"
10303,kilkenny,180000, Detached House,"The Shell House, Ballyfliugh, Windgap, Co. Kilkenny"
10304,kilkenny,395000, Detached House,"Jenkinstown Park, Kilkenny, Co. Kilkenny"
10305,kilkenny,295000, Semi-Detached House,"NO 51 Newpark Lower, Kilkenny, Co. Kilkenny"
10306,kilkenny,295000, Detached House,"Sliabh BÃ¡n, Sliabh Bán, Dranagh, St Mullins, St. Mullins, Co. Kilkenny"
10307,kilkenny,170000, Detached House,"383 Carrick Road, Mooncoin, Co. Kilkenny"
10308,kilkenny,190000, Terraced House,"NO 11 Callan Court, Kilkenny, Co. Kilkenny"
10309,kilkenny,100000, Semi-Detached House,"Creamery House, Glendonnell, Mullinavat, Co. Kilkenny"
10310,kilkenny,170000, Semi-Detached House,"1 Kylemore Place, Fiddown, Co. Kilkenny"
10311,kilkenny,180000, Terraced House,"NO 62 Roberts Hill, Circular Road, Kilkenny, Co. Kilkenny"
10312,kilkenny,165000, Semi-Detached House,"4 The Hawthorns, Roseleigh, Mooncoin, Co. Kilkenny"
10313,kilkenny,345000, Detached House,"The Crescent, Shellumsrath, Kilkenny, Co. Kilkenny"
10314,kilkenny,185000, Detached House,"Brehon House Kilkenny Road Castlecomer, Castlecomer, Co. Kilkenny"
10315,kilkenny,450000, Detached House,"St. Anthony's, College Road, Kilkenny, Co. Kilkenny"
10316,kilkenny,235000, Semi-Detached House,"NO 14 Beechlawns, Kilkenny, Co. Kilkenny"
10317,kilkenny,165000, Terraced House,"54 Marble Court, Paulstown, Co. Kilkenny"
10318,kilkenny,179000, Terraced House,"8 Lintown Gardens, Johnswell Road, Kilkenny, Co. Kilkenny"
10319,kilkenny,169000, Semi-Detached House,"11 The Village, Slieverue, Co. Kilkenny"
10320,kilkenny,235000, Semi-Detached House,"7 Loreto Lodge, Freshford Road, Kilkenny, Co. Kilkenny"
10321,kilkenny,179000, Semi-Detached House,"10 Dunan, Thomastown, Co. Kilkenny"
10322,kilkenny,169000, Detached House,"Ballytarsney, Mooncoin, Co. Kilkenny"
10323,kilkenny,185000, Terraced House,"NO 95 Roberts Hill, Circular Road, Kilkenny, Co. Kilkenny"
10324,kilkenny,185000, Terraced House,"NO 44 St. Kierans Crescent, Kilkenny, Co. Kilkenny"
10325,kilkenny,220000, Detached House,"""Tower View "",Greensbridge, Kilkenny, Co. Kilkenny"
10326,kilkenny,245000, Detached House,"The Orchard, Pill Road, Kilmacow, Co. Kilkenny"
10327,kilkenny,179000, Terraced House,"29 Robertshill,Circular road, Kilkenny, Co. Kilkenny"
10328,kilkenny,205000, Semi-Detached House,"The Meadows, Mallfield, Thomastown, Co. Kilkenny"
10329,kilkenny,235000, Detached House,"Ivy House,Doornane, Mooncoin, Co. Kilkenny"
10330,kilkenny,185000, Semi-Detached House,"50 Mallfield, Thomastown, Co. Kilkenny"
10331,kilkenny,120000, Detached House,"Coolatogher, Gowran, Co. Kilkenny"
10332,kilkenny,145000, End of Terrace House,"5 Millview, Kells, Co. Kilkenny"
10333,kilkenny,210000, Detached House,"Attanagh, Ballyragget, Co. Kilkenny"
10334,kilkenny,225000, Terraced House,"NO 11 Sycamore Drive, Ardnore, Kilkenny, Co. Kilkenny"
10335,kilkenny,375000, Detached House,"10 Whitegate Lawn, Freshford Road, Kilkenny, Co. Kilkenny"
10336,kilkenny,550000, Detached House,"Cappagh, Inistioge, Co. Kilkenny"
10337,kilkenny,295000, Detached House,"The Rower, Inistioge, Co. Kilkenny"
10338,kilkenny,295000, Semi-Detached House,"15 Rosehill Crescent, Rosehill, Kells Road, Kilkenny, Co. Kilkenny"
10339,kilkenny,150000, Detached House,"Bohergloss street, Freshford, Co. Kilkenny"
10340,kilkenny,109500, Semi-Detached House,"23 Riverside Park, Urlingford, Co. Kilkenny"
10341,kilkenny,235000, Detached House,"DOURNANE VILLAGE, Mooncoin, Co. Kilkenny"
10342,kilkenny,169000, Semi-Detached House,"34 Westcourt, Demense, Callan, Co. Kilkenny"
10343,kilkenny,120000, Terraced House,"Kells, Kells, Co. Kilkenny"
10344,kilkenny,270000, Detached House,"12 Aylesbury,Freshford road, Kilkenny, Co. Kilkenny"
10345,kilkenny,217500, Terraced House,"NO 38 Lakeview Drive, Kilkenny, Co. Kilkenny"
10346,kilkenny,360000, Detached House,"Mill House, Greenville, Kilmacow, Co. Kilkenny"
10347,kilkenny,495000, Detached House,"Garringreen, Kilkenny, Co. Kilkenny"
10348,kilkenny,365000, Detached House,"Kingfisher, Tower Road, Piltown, Co. Kilkenny"
10349,kilkenny,100000, Detached House,"Polerone, Mooncoin, Co. Kilkenny"
10350,kilkenny,195000, Semi-Detached House,"25 White's Castle, Knocktopher, Co. Kilkenny"
10351,kilkenny,200000, End of Terrace House,"12 Green Avenue, Friary Walk, Callan, Co. Kilkenny, Kilkenny, Co. Kilkenny"
10352,kilkenny,275000, Detached House,"Ballyda, Kilkenny, Co. Kilkenny"
10353,kilkenny,260000, Semi-Detached House,"6 Hollybank Way, Clongowen, Waterford Road, Kilkenny, Co. Kilkenny"
10354,kilkenny,695000, Semi-Detached House,"Castleview, Kilkenny, Co. Kilkenny"
10355,kilkenny,245000, Semi-Detached House,"NO 8 Clonkil, Callan, Co. Kilkenny"
10356,kilkenny,125000, Detached House,"Baurscoob, Dunnamaggan, Co. Kilkenny"
10357,kilkenny,180000, Detached House,"Ballybur Lower, Cuffesgrange, Co. Kilkenny"
10358,kilkenny,200000, Detached House,"49 Westcourt Demense, Callan, Co. Kilkenny"
10359,kilkenny,205000, Terraced House,"16 Deans Court, Waterford Road, Kilkenny, Co. Kilkenny"
10360,kilkenny,299999, Detached House,"Knockwilliam, Ballyhale, Co. Kilkenny"
10361,kilkenny,775000, Semi-Detached House,"7 The Walled Garden, Thomastown, Co. Kilkenny"
10362,kilkenny,200000, Detached House,"Lower Bridge Street, Callan, Co. Kilkenny"
10363,kilkenny,360000, Detached House,"Curraghmore, Slieverue, Co. Kilkenny"
10364,kilkenny,240000, Semi-Detached House,"18 Burrell's Walk, College Park, Callan Road, Kilkenny, Co. Kilkenny"
10365,kilkenny,155000, Semi-Detached House,"17 Coireog, Fiddown, Co. Kilkenny"
10366,kilkenny,350000, Detached House,"Cathedral View, 17 James Green, Kilkenny, Co. Kilkenny"
10367,kilkenny,250000, Semi-Detached House,"NO 12 Garringreen, Johnswell Road, Kilkenny, Co. Kilkenny"
10368,kilkenny,199000, Semi-Detached House,"29 Kings Court, Callan, Co. Kilkenny"
10369,kilkenny,199000, Detached House,"Ballinamona, Slieverue, Co. Kilkenny"
10370,kilkenny,140000, Detached House,"Killeen, Kilmanagh, Co. Kilkenny"
10371,kilkenny,200000, Terraced House,"6 Tilbury Place, Kilkenny, Co. Kilkenny"
10372,kilkenny,350000, Semi-Detached House,"NO 34 O Loughlin Road, Kilkenny, Co. Kilkenny"
10373,kilkenny,299000, Detached House,"Tickerlivan, Thomastown, Co. Kilkenny"
10374,kilkenny,140000, Terraced House,"3 High Street, Graiguenamanagh, Co. Kilkenny"
10375,kilkenny,299000, Detached House,"Thomastown, Graiguemanangh, Kilkenny, Co. Kilkenny"
10376,kilkenny,175000, Semi-Detached House,"29 Acorns Upper, Castlecomer, Co. Kilkenny"
10377,kilkenny,250000, Detached House,"The Orchard, Pill Road, Kilmacow, Co. Kilkenny"
10378,kilkenny,145000, Townhouse,"30 Marble Court, Paulstown, Co. Kilkenny"
10379,kilkenny,495000, Detached House,"Castlebanny, Mullinavat, Mullinavat, Co. Kilkenny"
10380,kilkenny,400000, Detached House,"Garringreen, Kilkenny, Co. Kilkenny"
10381,kilkenny,595000, Detached House,"Rathsnagadan Lodge, The Rower, Inistioge, Co. Kilkenny"
10382,kilkenny,350000, Detached House,"Filbuckstown, Mooncoin, Co. Kilkenny"
10383,kilkenny,235000, Detached House,"Clonmantagh, Barna, Kilkenny, Co. Kilkenny"
